1,Sehenwertes,50.66221,17.92655,Der Bahnhof,"Das Bauwerk wurde um die Wende des 19. und 20. Jh. mit einer schönen Vorhalle errichtet. Charakteristisch ist das Netz der Bahnsteige, die nicht in einer geraden Linie platziert worden sind, sondern die in einer Bogenform verlaufen. Typisch ist auch der „Der Telefon-Effekt“. Die Akustik des Gebäudes wurde so ausgelegt, dass man ein Gespräch, das am einen Ende der Vorhalle geführt wird, ohne weiteres am anderen Ende mitverfolgen kann. In dem neulich renovierten Wartesaal kann man elegante Kronleuchter, Marmorfußböden und die restaurierten Wandgemälde bewundern. ",SR,0,
2,Sehenwertes,50.66549,17.9277,Der Ignacy Daszyński Platz,"Bis zum Jahr 1945 trug der Platz den Namen Friedrichsplatz. Ein wunderbarer Platz mit durchdachter Architektur, schönen Blumenbeeten und Laternen. Im zentralen Punkt befindet sich eine Abends beleuchtete Fontäne aus dem Jahr 1907. Die symbolischen Statuen werden von der Göttin der guten Ernte – Ceres, die auf einem Sockel in einer Muschel steht - überragt.",SR NP,0,
3,Sehenwertes,50.66708,17.92293,Die Bushaltestelle am Freiheitsplatz ,"An der Stelle, die vor dem II. Weltkrieg als Haltestelle für Kutschen gedient hat, befindet sich eine Stahlbetonüberdachung einer ehemaligen Bushaltestelle. Sie wurde um die 60er und 70er Jahre von dem bekannten oppelner Architekt Florian Jesionowski erbaut. Gegenwärtig dient das Skulptur-Bauwerk als ein Taxistand.  Die interessante monolithische Form, die Abends durch eine kalt-weiße Beleuchtung hervorgehoben wird, erinnert viele Besucher an das Raumschiff Enterprise aus der Serie Star Trek. ",NP,0,
4,Sehenwertes,50.66597,17.92233,Die Pfennigbrücke,"An der Stelle, die vor dem II. Weltkrieg als Haltestelle für Kutschen gedient hat, befindet sich eine Stahlbetonüberdachung einer ehemaligen Bushaltestelle. Sie wurde um die 60er und 70er Jahre voDie Brücke wurde ca. 1906 erbaut. Aufgrund ihrer Farbe wird sie auch die „Grüne Brücke“ genannt. Sie befindet sich im westlichen Teil des Freiheitsplatzes. Um sie zu überqueren musste man früher eine Gebühr entrichten – den sprichwörtlichen Pfennig. Aus diesem Grund hat die Brücke auch ihren offiziellen Namen erhalten. Die Gebühr hat ein Kassierer erhoben, dem man unter einer stattlichen Hainbuche ein Holzhäuschen erbaut hat, das damals „das Schweizerische Häuschen“ genannt wurde. Heute befindet sich dort das berühmte Pfannkuchenhhaus „Grabówka“. ",NP,0,https://www.facebook.com/pages/Most-Groszowy/435633756491854?fref=ts
5,Sehenwertes,50.66653,17.9193,Schlossteich,"Die ideale Umgebung für ruhige Spaziergänge. Im historischen Eishaus, das einst der Sitz der Schlittschuh-Gesellschaft war, kann man heute ein schmackhaftes Mittagessen genießen. Zusätzlich erfreut die Fontäne in der Nacht die Sinne mit einen Freudenspiel aus Licht, Klang und Wasser. (12:00, 18:30, 21:30).",SR NP,4.4,https://www.facebook.com/pages/Stawek-Barlickiego/569327193101221
6,Sehenwertes,50.66723,17.9197, Piastenturm,"Der Turm, welcher das Oppelner Amphitheater überragt, ist der letzte Teil des ehemaligen Piastenschlosses und gleichzeitig eins der ältesten Denkmäler der mittelalterlichen Schutzarchitektur in Polen. Nach dem Erklimmen der 163 Stufen erstreckt sich vor dem Besucher ein atemberaubendes Panorama der Stadt. Ein Muss für jeden! Mo.-Fr. 10:00-18:00, Sam.-Son. 10:00-15:00",SR,5,https://www.facebook.com/pages/Wie%C5%BCa-Piastowska-w-Opolu/278239232359953
7,Sehenwertes,50.66859,17.9201, Das Oppelner Venedig ,"Die wunderschönen Mietshäuschen, die auf dem Fundament der Verteidigungsmauern am Mühlgraben - der früher die Rolle eines wichtigen Umschlaghafens erfüllt hat - erbaut worden sind, erinnern an die berühmte italienische Stadt - Venedig. Die sich in der Wassertafel wiederspiegelnden historischen Häuser, die Abends mit dezenten Illuminationen beleuchtet werden, stellen eine schöne Sehenswürdigkeit dar, die von vielen auch sehr gerne fotografiert wird. ",NP,5,https://www.facebook.com/pages/Wenecja-Opolska/359905244064532?fref=ts
8,Sehenwertes,50.66965,17.91987,Kathedrale zum Heiligen Kreuz,"Dank seiner gotischen Form erweckt die Kathedrale schon vom Weitem großes Interesse. Umso mehr lohnt es sich sie vom Innen zu bestaunen. Dort kann man zudem ein aus dem 15. Jahrhundert stammendes Taufbecken mit dem Wappen der Stadt Oppeln, das angeblich Wunder vollbringende Gemälde der Oppelner Gottesmutter, den Grabstein des letzten oppelner Piasten Jan Dobry (Johann der Gute) und den Stammbaum der Oppelner Piasten, der um das Jahr 1700 entstanden ist, finden.",,0,http://www.katedra.opole.pl/news.php
9,Sehenwertes,50.66853,17.9207,  Die Szpitalna-Straße ,"Die älteste Straße in Opole. Im Gebäude mit der Nummer 1 – in dem sich gegenwärtig der Sitz des Fernsehsenders TVP Opole befindet - befand sich ursprünglich eine Synagoge, die im Jahr 1841 erbaut wurde. Sie hat die „Reichskristallnacht“ und den II. Weltkrieg  überstanden. Im Mittelalter befanden sich in der Straße hauptsächlich Mühlen, Schlachthöfe, und Bäder. Hier kann man auch das ehemalige St. Alexius-Hospital  finden, das im Jahr 1400 erbaut wurde. Heute hat in diesem Gebäude die Sozialhilfeorganisation „Caritas“ ihren Sitz. ",NP OO,0,
10,Sehenwertes,50.667681,17.922161,  Die Dreifaltigkeitskirche,Die Geschichte der Kirche geht bis auf das XIII Jahrhundert zurück – entdecke sie drinnen! In der Annakapelle kann man die Gräber der Piasten finden. Untergrund-Tour mit einem Reiseführer möglich.,,0,http://www.opole.franciszkanie.pl/
11,Sehenwertes,50.6686,17.92232, Der Marktplatz,"Der Platz mit dem Rathaus aus dem Jahr 1864 hat eine typische mittelalterliche Form. Im Jahre 1936 wurde das Rathaus nach der Form des florentischen Palazzo Vecchio umgebaut. Auf der westlichen Seite unter der Hausnummer 1. befindet sich ein aus dem Mittelalter stammendes Mietshaus, das auch als „das Haus des Fürstens „ („książęca“) oder „unter dem Löwen“ („Pod Lwem“) bekannt ist. Der Name  „unter dem Löwen“  kommt von der in der Mauer platzierten Statue. Auf der östlichen Seite entsteht seit 2004 die Aleja Gwiazd Polskiej Piosenki (Allee der polnischen Musiksterne). In der Sommerzeit befindet sich in der Nähe ein Musik-Kiosk, wo man Lieder polnischer Künstler anhören kann. Im Sommer finden auf dem Marktplatz Konzerte .",SR NP WF OO CL,4,https://www.facebook.com/pages/Rynek/271046269581312?fref=ts
12,Sehenwertes,50.66856,17.92372,Das Mietshaus ,"Das direkt am Marktplatz gelegene Haus aus dem Ende des XIX Jh. ist Eigentum des Museums des Oppelner Schlesiens. In dem renovierten Mietshaus kann man fünf Wohnungen besichtigen, in denen die bürgerlichen Innenräume aus den Jahren 1890-1960 wiederhergestellt wurden und mit eigenen Augen sehen , wie früher ein durchschnittlicher Oppelner Bürger gelebt hat. ",,0,
13,Sehenwertes,50.66913,17.92579,Der Universitätshügel ,"In der gepflegten Grünanlage kann man viele interessante historische Objekte besichtigen z.B.: die St. Adalbert-Kappele mit Epitaphen aus dem Jahr 1625 vor der Eingangstür, die barocke Mariensäule, das Denkmal des St. Christoph, den legendären Brunnen des St. Adalberts und den Komplex von weiblichen Statuen, welche die vier Jahreszeiten symbolisieren. Im östlichen Teil befinden sich zeitgenössische Denkmäler hervorragender polnischer Dichter (Agnieszka Osiecka), Sänger (Marek Grechuta) und Personen, die im Theater gewirkt haben ( Jerzy Grotowski), die aufgrund ihrer beruflichen Tätigkeit mit Opole verbunden waren. ",SR NP,0,
14,Sehenwertes,50.675816,17.93444,Der Wasserturm,"Erhöht den Blutdruck... Obwohl er sich schon im hydraulischen Ruhestand befindet, erfreuen seine Silhouette und die reichlichen Verziehrungen das Auge. Eine Ziegel-Miss der Architektur!",,0,https://www.facebook.com/pages/Wie%C5%BCa-ci%C5%9Bnie%C5%84-w-Opolu/677625412352243?fref=ts
15,Sehenwertes,50.65674,17.932, Der jüdische Friedhof ,"Er wurde 1822 auf dem Gebiet der Nowa Wieś Królewska an der gegenwärtigen Graniczna-Straße errichtet. Auf dem Gebiet von 0,3 Ha sind 150 Gräber erhalten geblieben, von denen der älteste aus dem Jahr 1822 stammt. Im Jahr 1840 wurde auf dem Friedhof Margaliot Schnitzer, die Großmutter von Emil Pasza, dem bekannten Reisenden, Arzt und Politiker begraben. Es ist ein eigentümliches Pantheon der oppelner Juden. Nebeneinander ruhen Rabbiner, Kaufmänner, Ärzte, Rechtsanwälte und Unternehmer. ",,0,https://www.facebook.com/pages/Cmentarz-%C5%BCydowski-w-Opolu/425687477563421?rf=1523195921278186
16,Besuchenwertes,50.6672,17.9178,Das Nationale Zentrum des Polnischen Liedes (das Amphitheater),"Eine überregionale Kulturinstitution. Im Kammersaal und auf der Bühne des renovierten Amphitheaters werden Konzerte der wichtigsten polnischen Musikgruppen und Künstler, Veranstaltungen unter den freien Himmel und Kulturereignisse organisiert. Dort wirkt auch der Kunstkeller (Piwnica Artystyczna). ",PK WF NP PD CL,0,
17,Besuchenwertes,50.6742,17.93153,Das Kulturzentrum Oleska 45 / Das Kino Meduse,"Ein Ort wo die dynamischen Nichtregierungsorganisationen viele kulturelle, gesellschaftliche und  bildungsorientierte Initiativen,  die an die oppelner Bewohner gerichtet sind, organisieren. An jedem Dienstag und Freitag um 19 Uhr lädt das Kulturzentrum Oleska 45 in das Kino Medusa ein. ",PD CL,0,https://www.facebook.com/centrumkultury.oleska?fref=ts
18,Besuchenwertes,50.66585,17.92396,Die Oppelner Joseph Elsner-Philharmonie,Sitz des Oppelner Symphonie- und Kammerorchesters und der Oppelner Chöre. Auf der Bühne der Philharmonie treten lokale Künstler und Gäste aus der ganzen Welt auf. Alljährlich finden im Sommer dort Promenadenkonzerte statt. ,PK WF NP CL,4.6,https://www.facebook.com/filharmoniaopolska?fref=ts
19,Besuchenwertes,50.66959,17.91954, Die Galerie weißer Rabe (Biały Kruk),"Ein Ort der ständigen Ausstellung und des Verkaufs von Kunsthandwerken, die von behinderten Personen angefertigt wurden. Er ist aus Initiative der Stiftung Haus der Familienrehabilitation der Kinder mit Zerebralparese (Fundacja Dom Rodzinnej Rehabilitacji Dzieci z Porażeniem Mózgowym ) von Teresa und Kazimierz Jednoróg entstanden. In der Galerie kann man Gemälde, künstlerische und angewandte Keramik, Glückwunschkarten und Artikel zur Innendekoration kaufen und bewundern. Öffnungszeiten: Mo.-Sa.: 9 -17 Uhr. ",NP PD CL,4.8,https://www.facebook.com/pages/Galeria-Bia%C5%82y-Kruk/185031371524231?fref=ts
20,Besuchenwertes,50.66897,17.93291,Die Galerie der modernen Kunst/ Artpunkt,"Eine kulturelle Institution, die zahlreiche Ausstellungen von Künstlern aus Oppeln und aus dem ganzen Land organisiert. Zusätzlich werden auch internationale Ausstellungen mit der World Press Foto an der Spitze präsentiert. Im Mietshaus neben der Galerie wurde ein modernes Kunstbildungszentrum „Artpunkt“ geöffnet, wo Lehrveranstaltungen im Bereich verschiedener Kunstzweige wie Malerei, Keramik oder Bildhauerei für Kinder und Erwachsene organisiert werden. Dort wird auch eine Zeitschrift mit demselben Titel veröffentlicht, die das nächste Ergebnis des beachtenswerten Verlagswesens der Galerie darstellt. Öffnungszeiten: Mo.-So.: 10-18 Uhr. ",PK WF NP CL PD,4.3,https://www.facebook.com/pages/Galeria-Sztuki-Wsp%C3%B3%C5%82czesnej/156085777778851?fref=ts
21,Besuchenwertes,50.668302,17.923168,Krakowska 1,"Galerie Erster Stock – Nicht nur für Profis! Sitz des Polnischen Künstlerbundes (Kreis Oppeln). Verschiedene Ausstellungen, Freilichtmalerei, alljährlicher Herbstsaal. RAMIARNIA – ein neuer Punkt auf der kulturellen Arena. Kunstgalerie und Einrahmen-Workshops unter einem Dach",CL,5,https://www.facebook.com/ramiarnia?fref=ts
22,Besuchenwertes,50.66576,17.92168,Der Kultur-Kiosk,"Das informelle Zentrum der kulturellen Auskunft in Opole. Ein Ort, wo man herausfinden kann, was interessantes in der Stadt los ist, Konzertkarten kaufen oder sich auf den originellen Stühlen vordem Kiosk ausruhen kann. Direkt nebenan wird alljährich das Projekt Kulturstraße organisiert. Dadurch verändert sich auch die Umgebung des Kiosks, u.a. durch die mit Wandmalereien bedeckte Rampe. Öffnungszeiten:  Mo.-Fr.: 7-19 Uhr und am Sa.: 10-15 Uhr. ",PK OO SR PD ,5,https://www.facebook.com/KioskKulturalny?fref=ts
23,Besuchenwertes,50.67048,17.92647,Helios/ ConnaisseurKino,Das einzige Kino in Oppeln mit mehreren Kinosälen. Außer kommerziellen Vorführungen werden auch „Frauenabende” organisiert und jeden Donnerstag finden Vorführungen des Connaisseur-Kinos statt. Regelmäßig werden auch thematische Nachtfilmmarathons organisiert. ,PK NP PD CL,4.3,https://www.facebook.com/pages/Helios-Opole/190399254377182?fref=ts
24,Besuchenwertes,50.668696,17.927057,Die Bücherei Mała Księgarnia,"Tausende (!) Titel auf den Regalen, Neuheiten der Oppelner Lyriker, intelektuelle Konversationen in der Warteschlange... Ein Paradies für jeden Bücherwurm!",PK PT,0,http://malaopole.osdw.pl/onas
25,Besuchenwertes,50.669492,17.921827,Die Bücherei  Niebieski Kredens,"Breite Auswahl, Bücher-Outlet, Brettspiel-Verleih. Kompetente Beratung mit Lächeln. Öffnungszeiten:  Mo.-Fr. 9:00-18, Sam. 9:00-15:00",PK WF NP PL PT,4.9,https://www.facebook.com/pages/Ksi%C4%99garnia-Taniej-Ksi%C4%85%C5%BCki-Niebieski-Kredens-Opole/158757180829419?fref=ts
26,Besuchenwertes,50.66665,17.92213,Die Öffentliche Stadtbibliothek,"Sie befindet sich in einem schönen, renovierten Mietshaus, das klassische Elemente mit modernen vereinigt. In zwei Stockwerken befinden sich eine Leihbücherei für Erwachsene und ein „Märchenzimmer“ für Kinder, ein Zeitschrift-Lesesaal und ein Komputersaal ( mit Zugang zum Internet), die Mediathek und eine Maschine zum selbstständigen ausleihen von Büchern. Es werden auch zahlreiche interessante Treffen mit Künstlern, Vernissagen oder Ausstellungen (in der sog. Galerie ZAMOSTEK) organisiert. Öffnungszeiten: Mo.: 12-19.30 Uhr, Di.-Do.: 9-19.30 Uhr, und Sa.: 11.30-17.30 Uhr.",WF NP PL SR PD CL,4.6,https://www.facebook.com/mbpopole?fref=ts
27,Besuchenwertes,50.672229,17.922975,Miejsce X,Ein Zeichen dafür das OPAK effektiv arbeitet!,SR PD PT CL,5,https://www.facebook.com/MiejsceX?fref=ts
28,Besuchenwertes,50.66542,17.92143,Das Jugendkulturhaus / das Kino Studio,"Eine Institution, die sich mit der außerschulischen Bildung befasst. In den thematischen Arbeitsräumen finden theatralisch-literarische, musikalische, Tanz-, Sport-, und Bildungsveranstaltungen statt. Alljährlich wird hier das Festival der Kinderfilme „Null Langeweile“  (Zero Nudy) organisiert. Jeden Mittwoch um 18 und 20.30 Uhr lädt das einzige in Opole Studiokino  - Kino Studio zur unterschiedlichsten Filmvorstellungen ein. Öffnungszeiten: Mo.-Fr. 8-18 Uhr. ",WF PL SR PD CL,4.3,https://www.facebook.com/mdkopole?fref=ts
29,Besuchenwertes,50.66895,17.92461,Das Museum des Oppelner Schlesiens,"Der Hauptsitz befindet sich im Barockbauwerk, welches infolge der Zusammensetzung zweier Mietshäuser entstanden ist. Auf dem Dach des angebauten Pavillons befindet sich eine Aussichtsterrasse. In den modernen Museumsälen kann man ständige Ausstellungen besichtigen. An der Ozimska-Straße 10 wirkt die Jan Cybis Galerie des Museums des Oppelner Schlesiens. Zum Museum gehören auch das Mietshaus aus dem Jahr 1818 ( St. Adalbertstraße 13) und das bürgerliche Mietshaus ( St. Adalbertsstraße 9) . Öffnungszeiten: Di.-Fr.: 9-16.00 Uhr, Sa.: 11-17 Uhr und So.: 11-17 Uhr. ",NP PD CL,4.2,https://www.facebook.com/MuzeumOpole?fref=ts
30,Besuchenwertes,50.68234,17.8633,Das Museum des Oppelner Dorfes,"Eine Einrichtung, die die oppelner Volkskultur popularisiert. Im Freilichtmuseum, welches sich in Opole-Bierkowice befindet, kann man Objekte der Dorfarchitektur und historische Gegenstände bewundern, die die Lebensbedingungen der Einwohner aus der Zeit vom XVIII bis zum Beginn des XX Jh. darstellen. Auf dem Gebiet der Parkanlagen des Museums finden zahlreiche folkloristische Veranstaltungen statt, z.B.: Żniwiok Opolski und der Ostermarkt. Öffnungszeiten: April-Oktober Di.-So.: 10-18 Uhr, Mo.: 10-15 Uhr/Oktober-April Mo.-Fr.: 10-15 Uhr. ",WF NP SR PD CL,4.4,https://www.facebook.com/MuzeumWsiOpolskiej?fref=ts
31,Besuchenwertes,50.666194,17.92879,Die Pädagogische Bezirksbibliothek,"Allwissenheit in Ziegelmauern. Zugang zur Fachliteratur, professionelle Beratung, Konferenzen und Workshops. Die erste Bibliotherapie-Werkstatt in der Region! Öffnungszeiten: Mo.-Fr. 8:00-18:00, Sam. 9:00-15:00 ",WF PD CL,4,https://www.facebook.com/pages/Pedagogiczna-Biblioteka-Wojew%C3%B3dzka-w-Opolu/169766429728425?fref=ts
32,Besuchenwertes,50.664399,17.92438,Piekarnia / Komis Graciarnia,"Eine Initiative der Stiftung Krakoffska 32. PIEKARNIA – Club und eine Lokation für Konzerte.  GRACIARNIA – eine soziale Kommission für Sucher und Neugierige – Freecycling, Austausch, Angebote! ",NP OO SR PT CL,0,https://www.facebook.com/klubpiekarnia/info
33,Besuchenwertes,50.67309,17.93264,Das Studentische Kulturzentrum,"Im modernen Bauwerk befinden sich: ein Konzertsaal mit einer professionell ausgelegten Bühne, eine Aula und Arbeitsräume für Musiker, Tänzer und Künstler. Im Aufnahmestudio befindet sich der Sitz des Studentenradiosenders Radio-Signale. Das Studentische Kulturzentrum ist ein Ort, wo Studentenorganisationen (der Studentenausschuss), Forschungsgruppen, der Studentenchor und alle Studenten, die ihre Interessen erweitern wollen, wirken. ",WF NP SR CL,4.8,https://www.facebook.com/pages/Studenckie-Centrum-Kultury/276676889033147?fref=ts
34,Besuchenwertes,50.6692,17.93292,Das Jan Kochanowski Theater ,"Auf den drei Bühnen führen ihre Stücke Regisseure aus ganz Polen auf ( u.a.: Agnieszka Holland, Maja Kleczewska). Alljährig wird eins der größten Theaterfestivals des Landes organisiert – die Oppelner Theaterkonfrontationen „Polnische Klassik“. ODRAMA – ein Festival der offenen Proben ist eine Reihe von Treffen, die der modernen Dramaturgie gewidmet werden. Neben den interessanten Spektakel, bietet das Theater theatralische Lehrveranstaltungen für Kinder und Erwachsene an. Öffnungszeiten der Ticketkasse: Di.-Fr.: 10-14 Uhr, 15-18/19 Uhr, am Sa. und So. eine Stunde vor dem Spektakel. ",WF CL,4.6,https://www.facebook.com/teatr.kochanowskiego.w.opolu?fref=ts
35,Besuchenwertes,50.66959,17.9279,Das Alojzy Smolka Puppen- und Schauspielertheater ,"Auf der Theaterbühne werden Stücke aufgeführt, die sowohl für Kinder als auch für Erwachsene gedacht sind. Jedes zweite Jahr organisiert das Theater das Gesamtpolnische Festival der Puppentheater. Öffnungszeiten der Ticketkasse: Di., Mi., Fr.: 8.30-14.30 Uhr, Do.: 8.30-12.30 Uhr/15.15-17.15 Uhr. ",NP PD CL,4.8,https://www.facebook.com/OTLiA?fref=ts
36,Besuchenwertes,50.66164,17.9322,Das Eko Studio Theater,"Gegründet und geführt durch den Künstler, der mit dem Jan Kochanowski Theater verbunden ist – Andrzej Czernik. Im Repertoire kann man interessante Vorführungen sowie Tanz- und Musikspektakel finden. Zusaetzlich werden hier thematische Vernissagen im Rahmen der Ausstellungsreihe „Zimowy Las Sztuki“ und Theatervorführungen unterm freien Himmel organisiert. ",SR CL,4.9,https://www.facebook.com/teatr.ekostudio?fref=ts
37,Besuchenwertes,50.66493,17.92185,Die Emanuel Smołka -Öffentliche Woiwodschaftsbibliothek,"Sie wirkt auf dem Gebiet eines Park-Palast Komplexes. Die Leihbücherei und der Lesesaal bieten eine reiche Sammlung von Belletristik und Fachliteratur an. An der Bibliothek wirken auch der Oddział Zbiorów Specjalnych i Zabytkowych und der Oddział Zbiorów Obcojęzycznych ( am Mittwoch um 17 Uhr Biblioteczny Klub Filmowy). Ihre Filiale sind auch die Musikbibliothek und die Österreichische Bibliothek. Öffnungszeiten: Mo.-Fr.: 9-19 Uhr (W), 9-20 Uhr (CZ), am Sa.: 9-15.30 Uhr. !",WF NP. SR PD CL,4.7,https://www.facebook.com/pages/Wojew%C3%B3dzka-Biblioteka-Publiczna-Opole/142338199158846?fref=ts
38,Schmecken,50.6677,17.929702,Bar Mięsny / Fleischbar,"Ein Familienbetrieb mit Tradition. Hier findest du Hamburger, Salate, Mittagessen, Steaks. Ordentliche Portionen und hohe Qualiät.  Öffnungszeiten: Mo.-Fr. 10:00-19:00.",PK WF BF,4.7,https://www.facebook.com/ozimska24bar?fref=ts
39,Schmecken,50.66391,17.92847,Milchbar Kubuś,"Die beliebteste Milchbar in Opole. Die einzigartige Atmosphäre wie in der Zeit des PRL. Man kann hier Vertreter aller Stände finden. Das frische, hausgemachte Essen mit russischen Piroggen und Tomatensuppe an der Spitze überzeugen jeden. Öffnungszeiten: Mo.-Fr.: 8.30-17 Uhr. ",SR,0,
